stock_level_units,storage_duration_days,product_category,product_value_usd,storage_type,inventory_turnover,insurance_rate_percent,obsolescence_risk,storage_rent_usd_per_month,handling_cost_per_unit,security_level,seasonality,supplier_reliability,holding_cost_usd
27137.0,125.0,Pharmaceuticals,3447.1428088022076,Climate Controlled,3.4995403287502325,1.2317136768539179,High,6.437036904976915,4.959208819635456,High,High Seasonality,Medium,38705.948833471826
12403.0,132.0,Automotive,2118.386397851434,Refrigerated,8.6065696712085,1.1952195449619594,,1.18349861209252,1.7467558482382182,Basic,Seasonal,Medium,27506.169620663215
25456.0,254.0,,217.69723101131328,Climate Controlled,6.051519128333328,1.8946698977781495,Medium,7.45854910241867,4.137022065060095,Standard,Non-Seasonal,Medium,19359.98793585736
7363.0,167.0,Pharmaceuticals,1023.6647992430381,,7.02325040321201,2.926425330554289,Medium,8.445313874512651,0.5347239001934037,Basic,Seasonal,Low,44382.44887972683
1746.0,362.0,Automotive,,Outdoor,3.3568501168031126,1.5267923062552309,Low,6.9323216593453285,1.8958693317265358,High,Seasonal,High,49388.34483967992
3487.0,230.0,Pharmaceuticals,4442.140921874937,Outdoor,6.945629229790699,1.1271479658530068,Medium,4.97774149685089,4.591210826909646,Standard,Non-Seasonal,High,13134.874091842985
20079.0,45.0,Food,1339.5051752735696,Refrigerated,4.25689164379692,1.5500464432170318,Medium,3.9131010873225316,0.9254631931202627,Standard,High Seasonality,Low,1238.9381596203743
3099.0,71.0,Clothing,3755.927600332058,Outdoor,5.821339189737257,0.6238376382374157,Low,4.434020609895548,1.111797048533602,Basic,Seasonal,Medium,41056.09323475217
3123.0,,Electronics,320.44784497591934,Outdoor,6.898711245110032,1.440358270532663,Medium,9.82509273730471,2.3334376520933797,Maximum,Non-Seasonal,Low,6412.405616093105
15615.0,355.0,,1022.0241018857149,Warehouse,7.574180427653388,,Medium,9.824701347437637,3.092622122647226,Basic,High Seasonality,Low,3812.895745259563
33282.0,287.0,Food,576.8945673986669,Outdoor,2.664860510639372,1.6396574927116963,Medium,7.39830210876444,3.712335791572872,High,High Seasonality,High,19666.105391980953
3888.0,99.0,,,Climate Controlled,5.2938934700744555,0.7986050593002096,Medium,7.77464563156183,4.527070595064327,High,Seasonal,Medium,9514.22168115915
38068.0,26.0,Pharmaceuticals,79.47706183508527,Refrigerated,2.4418822200540413,2.691766252222225,High,8.722898112429187,2.3339419351212203,High,Seasonal,High,10824.028450350832
42632.0,115.0,Food,2665.9227464199043,Refrigerated,1.770723040076806,1.4934965943027811,Low,1.6657967175903394,2.2785144476755153,Basic,High Seasonality,Medium,18164.155829074054
15924.0,185.0,Food,97.91994998478296,Outdoor,7.945390600763475,0.5411284145835977,High,3.2018220620219355,1.1893114070332147,Basic,Non-Seasonal,,7770.55903593605
1249.0,264.0,Clothing,1867.9533440113703,Climate Controlled,5.4200376094191185,2.943209493069273,High,5.6394171405573825,0.20764836724375096,Basic,Non-Seasonal,Low,19939.776758601936
30411.0,83.0,Food,265.6910719513156,Outdoor,1.5173025775694011,2.2639816122655416,Medium,0.7791438934155548,4.519382181141888,Maximum,High Seasonality,Low,3810.51855935986
34114.0,90.0,Pharmaceuticals,3505.7913169756234,Outdoor,1.9205363639466824,0.6582307455841272,Medium,3.3756861326233096,3.7774865347873585,Maximum,High Seasonality,Medium,15892.230354522335
15958.0,80.0,Clothing,3135.438414997211,Warehouse,2.5884218767395946,0.6401086144744446,High,4.245994877370972,0.9624023693979893,Maximum,Seasonal,High,32069.290994083476
38882.0,128.0,Clothing,3267.007835841709,Outdoor,4.51977927318234,0.9664374871902535,Medium,9.99887526631662,3.315871955934237,Maximum,High Seasonality,Low,20371.451973372863
30749.0,107.0,Pharmaceuticals,3609.762920316761,Outdoor,10.701933000330582,2.0436055351014035,Low,5.077355248412981,2.7279300072721058,Basic,Seasonal,Medium,9409.536589607575
20698.0,100.0,Food,1228.318246978657,Refrigerated,10.756722198366756,,Medium,8.96629473160833,4.2891721801074265,Basic,High Seasonality,High,39389.17023864518
36891.0,113.0,Pharmaceuticals,,Warehouse,,2.606329997297006,Low,0.8355128789982977,1.9250004987078015,Basic,Non-Seasonal,Low,11501.251176437947
28492.0,326.0,Automotive,3379.3568228340628,Refrigerated,7.598742388533707,2.7918562903107427,Medium,2.3487571765909747,4.276240460733033,Maximum,Seasonal,Medium,33430.200105403484
27087.0,225.0,Automotive,2977.7811279527778,Warehouse,8.250031010113304,1.6209964024319354,High,2.090761717647604,2.2943018939094593,Basic,Non-Seasonal,Low,347.9384554280659
42698.0,114.0,Pharmaceuticals,47.934633229305604,Warehouse,8.280828038098061,2.67065396191855,Medium,5.800685715688199,2.3964928275164286,High,Non-Seasonal,,
1830.0,159.0,Food,408.7979063567002,Outdoor,5.100930669501038,2.2027996734220467,Medium,8.967578782091053,1.5708963129297384,Standard,High Seasonality,Low,7001.554691369478
,241.0,Pharmaceuticals,4309.818178074742,Refrigerated,3.696216255065549,1.255319126595563,Low,8.752268328827137,3.5117474915689777,Standard,High Seasonality,Low,15042.024943180033
33591.0,132.0,Pharmaceuticals,4095.0890502576185,Outdoor,2.566772772331701,2.935020371126141,Low,5.560035368529479,1.01370302697344,Basic,High Seasonality,High,45816.02654873971
45993.0,350.0,Food,4056.905983527523,Refrigerated,6.5074475639753055,2.9444854373430496,High,7.659412544864712,1.269870317310585,Basic,High Seasonality,High,39122.84592464734
45936.0,,Food,1758.6112076450872,Climate Controlled,10.068277874095122,1.1020643671096297,Medium,9.446721681106672,1.290976493997377,Standard,Non-Seasonal,High,46774.97050861418
45369.0,257.0,Pharmaceuticals,3308.8271773913384,Climate Controlled,10.90742218078168,2.4131173626275717,Low,0.9830317582082884,2.065972318511115,Basic,Non-Seasonal,Low,49579.45054968023
36068.0,22.0,Automotive,3753.260752328983,Refrigerated,8.289651757346459,0.6577247426193449,Low,8.15289950261496,3.1793810294047913,High,Seasonal,Low,34954.70685411915
21561.0,102.0,Automotive,4555.541548693696,Climate Controlled,11.958247002314854,1.0052904560635891,High,4.860272277728306,3.010633638279162,Basic,Non-Seasonal,Medium,29410.000352157636
582.0,267.0,Electronics,4454.856399702742,Outdoor,1.1129933461519732,2.6072359547270545,Medium,7.447878244724396,2.2882879014409796,Standard,High Seasonality,Low,13930.70280442758
36742.0,297.0,Automotive,3859.554127737293,Climate Controlled,11.73199279855601,2.1221946809316625,Low,1.7015145837708179,0.21586748688050866,,Seasonal,Low,4759.154557619241
10647.0,30.0,Pharmaceuticals,590.9689948726491,Refrigerated,3.497625056367503,2.75021076659715,High,5.973744637321788,0.5725666372257455,Basic,Seasonal,Medium,28691.998430074702
10445.0,9.0,Electronics,1700.1298050383214,Warehouse,6.652421870528628,2.091696784183438,Low,4.595005597617051,3.867970395503747,Standard,Seasonal,Low,34302.92112387196
6867.0,305.0,Automotive,2211.9765901098144,Warehouse,10.225056602796407,1.6003006505145412,Medium,7.833174310463572,4.317499251856724,High,High Seasonality,Low,22914.570531671572
13592.0,286.0,Food,4052.996319073009,Outdoor,1.854283902230248,2.1253424847339617,High,3.5920243237002922,0.9198206023322393,High,High Seasonality,Medium,42693.11154002072
8990.0,17.0,Pharmaceuticals,1165.3309157775363,Outdoor,10.792144319590765,1.0777445135285193,Medium,6.565724329923846,2.3706850487580953,Basic,High Seasonality,,3648.8623236928975
31793.0,50.0,Electronics,1870.390148522251,Climate Controlled,6.007249055629498,2.9155412839049983,Low,6.3253796197785475,0.6206023217587372,High,High Seasonality,Low,36475.02643360198
38165.0,144.0,Food,4617.067788582325,Warehouse,1.1049533599342651,2.0078348212720076,Medium,7.707383980420993,2.5196680764675765,Basic,Non-Seasonal,Low,26443.389361406476
,134.0,Clothing,2958.4624515290693,Refrigerated,5.953431905478497,2.3782704374659165,High,3.3674933072145627,3.884704871864776,High,High Seasonality,High,37167.311238403476
22177.0,331.0,Pharmaceuticals,2335.875087104008,Climate Controlled,1.1523214729040112,2.4922121095731162,High,1.8088678056248257,1.6537740174660858,Maximum,Non-Seasonal,High,36327.253015014714
40875.0,96.0,Food,947.9521496301602,Outdoor,7.133803552865185,1.7523379626667492,Medium,6.384184841810932,3.3721512326898284,Basic,High Seasonality,Medium,22939.567771747854
47443.0,274.0,Clothing,3475.216648008229,Climate Controlled,3.700749124683928,2.471225183456947,Low,2.0559638388464183,2.462574074437254,Maximum,Seasonal,Low,20375.60315356092
7706.0,324.0,Pharmaceuticals,3227.2599724832935,,8.714354214760498,0.8094226699430647,High,4.742909036285194,4.382633436773743,High,Non-Seasonal,Medium,14685.863709942088
559.0,101.0,Clothing,4615.439798569788,Outdoor,4.613299965853052,2.153793786856012,Medium,0.865010352939326,4.995252630415207,Maximum,High Seasonality,Medium,40281.93906254016
19970.0,51.0,Electronics,,Climate Controlled,1.9957025072117778,0.8706776962167851,High,8.338507407562972,1.2403228361146563,High,Seasonal,Low,5665.579257290805
44403.0,172.0,Food,2318.243308576686,Warehouse,5.710716316246289,1.05294401884947,Low,5.214420534707857,1.5961951991530055,Maximum,Non-Seasonal,High,40369.23578786078
3289.0,26.0,Clothing,1399.7262760832332,Climate Controlled,6.533927472263372,0.6866735271490174,Medium,6.285199792907786,0.3845001940689088,Basic,Seasonal,High,14782.251324938981
2355.0,134.0,Pharmaceuticals,1117.1638248856545,Outdoor,2.2448114911866526,2.068906281060438,Low,1.9634354793461197,1.947960138890136,High,High Seasonality,Medium,17612.191484652743
4381.0,152.0,Clothing,58.01864925873937,Outdoor,9.540176449101152,2.5296658302860906,Low,3.437836133249651,,,High Seasonality,High,36319.85188695642
35151.0,19.0,Clothing,825.2039140471884,Warehouse,11.045231674266434,0.8277702268060839,Medium,3.0122159227767167,4.099460604466273,Basic,Non-Seasonal,Medium,43824.56966930415
8782.0,,Pharmaceuticals,2686.2699457469716,Refrigerated,4.163848841575258,1.0282554164141149,Low,1.3313734951893417,0.5655335124356993,High,Seasonal,Low,49954.03258697452
27641.0,176.0,Clothing,1644.909477011551,Warehouse,2.4136138112206025,2.9403411716211405,Low,2.524525119955492,1.613766996336516,Standard,,Low,48184.74243985025
21762.0,,Automotive,3521.48486336903,Warehouse,2.8803215704910796,2.7813996123219042,Low,8.296694223819205,2.230405715126527,Standard,High Seasonality,Medium,34285.538568497905
43643.0,305.0,Clothing,279.5395261463002,Climate Controlled,10.206139746906445,2.6225317057434134,Low,9.1744806813263,0.16561399343039404,Standard,Seasonal,High,24707.78102044069
14772.0,69.0,Automotive,4679.187892641424,Refrigerated,4.682955715689047,1.6274695901872365,Low,3.1347649203687267,3.2880560955260605,Basic,High Seasonality,Medium,1634.4482346404016
813.0,99.0,Automotive,4366.10287319707,Refrigerated,7.032449923381915,0.6144032601126201,Low,2.662989639264658,1.132369077790381,Maximum,Non-Seasonal,Low,42803.94191342648
14154.0,320.0,Clothing,4686.8267201855915,,11.407929081502816,1.458719723188108,High,9.143983843751087,0.5349453932892257,Maximum,High Seasonality,Medium,5369.645611400299
12703.0,216.0,Automotive,2340.2560267015892,Outdoor,8.3228186743467,0.7794891994283744,,1.4383883421278607,0.40325981044195214,Standard,Non-Seasonal,Medium,8801.047389715772
6254.0,73.0,Clothing,4518.258665443799,Warehouse,1.729595738479734,1.427510289479629,Medium,6.174410340615857,2.6905087196352606,High,Seasonal,High,14712.336885640916
16177.0,57.0,Food,3409.1927063567828,Refrigerated,7.742973551341586,2.9605936706030964,Low,8.38683461619699,3.6607194274946444,Maximum,High Seasonality,Medium,34432.085240765955
10351.0,186.0,Clothing,4154.7836794796285,Outdoor,1.6045276598898168,2.041401540055615,Low,8.654304954613583,2.251557691417026,Basic,Non-Seasonal,,29647.237252325842
11095.0,118.0,Clothing,4022.2327939392435,Outdoor,7.891912625195637,2.2457240922587727,High,5.672595262987509,4.508609339573297,Maximum,High Seasonality,Low,29403.900312194495
24157.0,47.0,Automotive,2315.6768508103764,Warehouse,10.277606166384098,0.6280249426412139,Low,2.0193131092561134,3.094441103813565,Standard,High Seasonality,Low,11047.78905883459
2829.0,220.0,Food,2758.324655569692,Refrigerated,9.071065779721435,1.5580911242467594,Medium,7.001919936744651,3.1557404534695785,Basic,Non-Seasonal,High,27614.832330656165
23170.0,23.0,Clothing,2754.409023119934,Outdoor,2.177094404785047,0.9526530218556255,High,3.8136805071507967,0.8197447243095527,Maximum,Seasonal,Medium,19878.578510675226
13082.0,309.0,Clothing,4267.089960862698,Climate Controlled,1.3997505830757428,1.9698592109454878,Medium,0.8036686762647496,4.368919326719545,Basic,Non-Seasonal,High,8281.986674572494
17624.0,17.0,Pharmaceuticals,1569.481836880789,Warehouse,2.055753293102471,2.070082109272274,Medium,1.1224328954803142,3.230739156507893,Standard,High Seasonality,Medium,
38954.0,159.0,Automotive,1197.4007015227114,Climate Controlled,2.1388710760693685,0.7757926333838676,Low,3.627827668145004,3.925989046128647,Maximum,Seasonal,Low,10515.160037137783
36663.0,94.0,Clothing,372.200596584857,Warehouse,5.519084971497978,2.4373252816378,Medium,1.357440689069711,4.493392638062706,High,High Seasonality,Low,1036.2819643723133
6308.0,221.0,Food,870.992235859255,Refrigerated,11.957885751789012,1.7573616003331058,Medium,9.719750071889992,1.914158663921457,Basic,Non-Seasonal,Medium,41810.067431925556
23068.0,26.0,Electronics,636.8395446819032,Refrigerated,2.1055473000884586,1.8613980371590935,High,4.33378139880768,4.537108433345549,High,Non-Seasonal,High,3511.5686390136593
19144.0,277.0,Electronics,3267.668270448734,Climate Controlled,6.293271132856196,2.0009160463691513,Medium,1.5381059218705282,0.9593699692224228,High,,Low,32692.224923010977
45538.0,227.0,Electronics,4778.278015968817,Refrigerated,5.906553975615671,1.8533033404978827,Medium,9.694454174100754,0.9097955717240794,Maximum,Seasonal,High,28268.490250648545
37881.0,219.0,Clothing,2829.412159523586,Outdoor,9.02849760715929,1.7387799257822056,High,5.468654340845213,3.1726366816534055,Basic,High Seasonality,Medium,34152.043809286246
4603.0,96.0,Pharmaceuticals,4909.913684888777,Warehouse,4.743741740473101,,Medium,9.9513008878143,0.9680726008433431,Basic,Non-Seasonal,Medium,29000.858402579288
25592.0,265.0,Pharmaceuticals,2332.5321397709904,Refrigerated,8.364882497540307,1.2255036889134827,Low,1.0515726628285007,0.5558258120833051,Standard,Seasonal,High,35709.333903880615
36466.0,96.0,Automotive,4284.937171407897,Climate Controlled,11.873333717677783,2.27843563667672,Medium,8.113475469849917,0.7963812456516933,,Seasonal,Medium,25632.294285980784
3442.0,268.0,Food,1095.2822150523168,Outdoor,11.546369542983532,2.293207603026453,Low,2.8386915447921046,4.6662728097302715,,Seasonal,Low,32909.23702470721
46960.0,136.0,,757.2320707064199,Refrigerated,1.1777238024088423,0.7853980189750003,High,0.6232853071858725,3.7019416225704456,Basic,Seasonal,Medium,7757.444057627669
,21.0,Electronics,4713.958016981582,Outdoor,4.806818721482304,1.5363241135411823,High,8.708599823241215,3.980984952145272,Standard,High Seasonality,Low,
7340.0,356.0,Food,1763.2293122047047,Outdoor,1.734153647476353,0.7364525173436935,High,6.193262873282377,3.0494577470853828,Maximum,High Seasonality,High,42744.816524566726
42011.0,348.0,Food,1376.7684226694785,Warehouse,5.014397311998525,1.9530158406766587,High,8.795652660968916,0.522678155618619,Standard,Seasonal,High,14511.418710340144
4139.0,,,1942.8660238624352,Climate Controlled,5.456312179971752,1.3921385746725383,Medium,8.322975612871826,2.0635784232100547,High,High Seasonality,High,43036.77913228174
44055.0,28.0,Electronics,4444.95007887918,Climate Controlled,3.0957579335941694,0.9428993216664365,Low,6.582159171551187,0.6601746912964678,Basic,High Seasonality,High,14083.530064832934
9485.0,346.0,Automotive,1122.1592452830548,Refrigerated,10.999403631611417,0.6450753469904803,Medium,6.549408680044644,0.7362475494493591,High,Non-Seasonal,Low,7671.451298478304
18002.0,113.0,Electronics,3831.662989654583,Climate Controlled,8.965817555981214,1.0471796044576327,Medium,3.598508512140442,0.8604759156373767,Maximum,High Seasonality,Low,
45285.0,28.0,Pharmaceuticals,448.0646981218418,Warehouse,5.595611514182857,2.936513874548591,Medium,4.447204383843021,4.5429294853459625,Maximum,High Seasonality,High,22356.154074275913
27375.0,223.0,Automotive,49.74939790800585,Outdoor,11.94441644326036,2.7988308430207063,Low,6.582894013799333,4.2487341838205435,High,High Seasonality,Low,32446.95986270534
3838.0,320.0,Pharmaceuticals,1274.6962004872685,Warehouse,3.1675661130566644,2.4269820323401334,Medium,3.717541374577431,4.916280513794765,Maximum,Non-Seasonal,Medium,10021.91840818979
27791.0,214.0,Electronics,1433.3196828842583,Climate Controlled,1.1436117928304683,2.2666404502520914,,5.157239904860721,2.7304524924280758,Maximum,High Seasonality,High,3788.0962407496168
20370.0,259.0,Electronics,814.6556875997767,Outdoor,,2.885362839264386,,7.740767467277477,4.926139823647228,Maximum,Seasonal,,24427.539271908092
34524.0,,Food,558.1749626446349,Refrigerated,10.366734458240085,1.3447753028545166,Medium,,0.33588913400502857,High,Non-Seasonal,Medium,14448.153220187414
45554.0,289.0,Electronics,4797.406833756535,Climate Controlled,5.308080953376363,,,8.03470607092034,0.5450756457411327,Maximum,Seasonal,Medium,1274.2194554406226
22217.0,338.0,Automotive,4854.342505078617,Warehouse,,2.3899782576868445,Medium,0.67562099212194,,Basic,High Seasonality,High,32193.38974379582
27624.0,91.0,Food,112.66001020913102,Warehouse,11.932409935955066,0.872862695388711,Medium,9.752326449576588,1.5245342208378447,Basic,Non-Seasonal,High,24739.86498946982
22712.0,92.0,Food,3948.3546753841993,Climate Controlled,10.314760217369395,2.3968915043323213,Medium,5.910607893815011,2.279700685578469,High,Seasonal,High,43858.79034253125
10380.0,48.0,Automotive,3360.6870615273,Outdoor,9.312424011485879,2.540453751718527,Medium,9.76475959621827,0.2046642499707726,High,Seasonal,Low,33971.02612764666
7297.0,71.0,Food,4714.958831921974,Warehouse,6.506869424398181,1.9842434373782198,Low,3.6466081644122568,1.8954203335871547,Standard,Seasonal,Medium,19466.416252444596
,137.0,Pharmaceuticals,2945.394783645833,,3.3633366680110335,2.419651369637431,Medium,3.326112610977698,0.9726024052647912,Maximum,Seasonal,High,22095.28051393964
2187.0,81.0,Automotive,2089.171029470465,,2.9562341394125005,2.63958358516594,High,7.440570826298297,3.167560839260176,Maximum,Non-Seasonal,Low,35375.06745270826
41141.0,237.0,Automotive,4599.730642316562,Refrigerated,4.838533956555952,0.9170677961952901,Low,9.506060645776301,2.9643828348428367,High,High Seasonality,High,3969.711000566012
27928.0,8.0,Automotive,3295.0486384686005,Refrigerated,10.147983445303158,2.345364203943972,Medium,1.7522777816354043,0.10695256423516693,Standard,Non-Seasonal,Low,4646.457890105431
47606.0,157.0,Clothing,3172.392250816611,Climate Controlled,6.735960895408485,0.5387950149060403,Low,9.860350340380197,2.8561831895564294,Basic,Seasonal,Low,15952.06220151181
43850.0,341.0,Electronics,4911.611347036462,Outdoor,8.599477806037925,1.8259652552771963,High,2.5051082935043674,0.252288223092166,Basic,Non-Seasonal,Low,9240.272129570547
40247.0,37.0,Food,3477.805276387402,Refrigerated,7.5815951432720095,1.2323878993010944,High,2.3070981394818744,4.088669169204894,Maximum,Non-Seasonal,Low,39848.50599511059
12499.0,120.0,Automotive,1717.8963919278954,Refrigerated,3.4111365729454004,1.5447713019487772,High,7.51918103395216,1.885822181715575,High,Seasonal,High,5787.927315938205
45436.0,331.0,Electronics,2454.3386994825883,Warehouse,11.498780643028981,1.562930842623338,Medium,9.035879504128406,4.363825812048766,Standard,High Seasonality,Medium,8132.160381436475
37263.0,155.0,Automotive,731.0949984217787,Outdoor,6.819033997179936,2.082292173598956,High,6.0723160889645795,0.30145643726567206,High,Seasonal,Low,27682.11425056276
21574.0,287.0,Clothing,2484.1442096699748,Climate Controlled,2.6518660818471913,2.0308648696784743,High,3.2631291710456547,2.5612721333657187,Standard,Non-Seasonal,Low,6333.276315611875
26396.0,,Food,3415.8287720355684,,11.22384809519046,0.8219587346694153,Low,6.0423875672600325,4.372290933836784,Standard,Non-Seasonal,Medium,302.64579506629815
31517.0,9.0,Pharmaceuticals,4655.051738392427,,11.331676618097532,2.000562072903655,Medium,2.9817669063818943,4.457442989714657,Maximum,Seasonal,Low,41429.08408838969
9944.0,300.0,Electronics,2989.2417135466235,Refrigerated,7.744082414413935,2.337724317908853,Low,1.522110467907528,0.692392984991483,Basic,Seasonal,Low,35947.03247427056
18022.0,260.0,Pharmaceuticals,2269.4740155588925,Outdoor,8.478523312008686,0.9422227050761829,High,8.08947594692701,,Maximum,Non-Seasonal,High,49367.86714038926
17161.0,118.0,Electronics,2310.9461080174847,Refrigerated,2.7258544949222854,1.3446702536886974,Low,6.412614253309407,4.008561306777357,High,Seasonal,Low,41814.31672222874
19945.0,146.0,Automotive,3555.1197465389946,Climate Controlled,5.271426383821856,1.6108183318862817,Low,3.429427759496224,2.4548146664382102,,Seasonal,Low,
35558.0,194.0,Food,4449.597624013682,Warehouse,8.658355903090769,2.4144099626410336,High,1.5330495395804702,3.6977159982000236,Basic,High Seasonality,Medium,24243.0479284139
20809.0,153.0,Automotive,4825.885893008594,Climate Controlled,1.9977572432979895,1.070676468520004,Medium,5.657658915185313,1.123795450650224,Maximum,,Low,12366.031231333416
35083.0,362.0,Food,4743.9357563324365,Warehouse,11.719962839651174,1.9135771895103453,Low,9.684495837986404,2.3143603531238313,Basic,High Seasonality,Medium,
4992.0,100.0,Food,2389.3592702090755,Climate Controlled,,0.9449234839325713,High,9.609559521461984,0.46955506838828,Standard,Seasonal,Medium,15501.348945276552
31149.0,94.0,Clothing,1166.2533777177857,Refrigerated,2.1421840246471815,1.7300306901660218,Medium,9.053082240655494,3.7231500013897056,Maximum,Seasonal,High,44911.92172916769
38034.0,135.0,Clothing,3359.378769519401,Refrigerated,8.459321482412609,0.7209269233499211,Low,5.366424791289283,3.5204700309808103,High,High Seasonality,High,8021.877804351841
6414.0,,Electronics,3713.623471814763,Outdoor,6.812687300432587,1.1959331055470344,High,4.865311965892407,1.5423402686167955,Standard,Seasonal,High,7122.203061784579
25315.0,348.0,Electronics,3106.426657273172,Refrigerated,2.4154934237205965,2.742813875946429,Medium,0.6458889098213796,4.700159859396836,Basic,High Seasonality,Low,1070.290703553911
27541.0,59.0,Electronics,3867.0975497597983,Climate Controlled,3.6403523289093016,0.5395684822121661,Low,5.645323621637502,2.237682591201493,High,High Seasonality,Medium,18406.737826139248
45359.0,50.0,Electronics,3041.38963132884,Climate Controlled,11.054459738260986,2.8382119652401507,High,3.5750576180445117,4.274281353247116,Maximum,High Seasonality,High,36516.82331067421
4429.0,77.0,Electronics,3012.6879263741707,Refrigerated,8.7068284761836,0.9868190270196995,Medium,6.299881659912072,0.19280786328789293,High,Non-Seasonal,Medium,42604.377333413
21146.0,357.0,Food,2415.549311966027,Warehouse,,2.3483850234788646,High,8.649655497163655,2.6359142011240664,Maximum,High Seasonality,High,1031.639479575893
12230.0,182.0,Food,4004.8971403580217,Outdoor,7.283029851527723,0.9661885743452268,High,4.167555955943733,2.118914373908958,Basic,Non-Seasonal,Low,22470.089489226113
16407.0,10.0,Clothing,4739.231544555944,Warehouse,9.931619779148262,2.3762663320455184,Medium,6.115370342265941,4.177578554008396,Maximum,Seasonal,High,12192.774883048507
3921.0,250.0,Electronics,4431.454351953262,Refrigerated,3.920844641684915,1.3951731415502469,Low,1.3101529670384975,0.8820753144261274,High,Seasonal,Low,43842.59633109984
39222.0,117.0,Automotive,82.90235281007399,,10.759712920679148,1.8449857362677087,Medium,1.529495858957096,2.8798274607758456,Standard,Seasonal,Medium,41422.012779881516
13993.0,250.0,Food,448.0676167700723,Climate Controlled,9.356745538709013,1.5422039812966752,Medium,1.494089203404915,4.5150659717190775,Standard,Seasonal,Medium,38018.11817002543
8090.0,141.0,Pharmaceuticals,,Climate Controlled,6.753151932758455,1.0459796598872912,Low,7.978835752994634,2.0190493402197847,High,Seasonal,Medium,
49096.0,119.0,Electronics,4046.4302366354814,Outdoor,4.193131847074105,0.5791487299556287,Low,3.562363511421528,1.6847365118990267,Basic,High Seasonality,Medium,7415.342668282771
10136.0,220.0,Pharmaceuticals,2791.7845564214645,Climate Controlled,2.4177888962603467,2.2442251238978397,High,6.704576884700864,1.7803940033083336,Standard,Seasonal,Low,37396.569792881564
2220.0,117.0,Electronics,928.6301176302644,Warehouse,2.7463040310450912,2.9685865905384445,High,7.152936702612291,1.2469313192936047,High,Non-Seasonal,High,14152.10991268355
27529.0,286.0,Clothing,1287.683613503362,Climate Controlled,9.495373113837326,2.5210554469260753,High,,0.1490705934793245,Basic,Non-Seasonal,Medium,26040.056304111826
19934.0,203.0,Food,4981.9033490538295,,4.967865073493618,2.4013118352592286,Low,8.852450824294609,2.2759023021689515,Maximum,Seasonal,Low,40803.629986465035
28870.0,353.0,Electronics,715.5753771073387,Outdoor,11.982480435162282,0.810830429327529,High,9.973264381205688,3.527687171203825,High,,Low,22137.587910437273
15461.0,351.0,Automotive,268.7915907933088,Warehouse,11.512999886444678,1.8690858074344252,Low,6.412961360790165,2.4335165909071748,Standard,Seasonal,High,48909.76458117544
31842.0,36.0,Pharmaceuticals,802.364700254066,Outdoor,3.1080049764711877,0.6180994899239249,Low,4.900744195512182,0.3350361900461805,Basic,High Seasonality,Low,9387.66930355623
17680.0,232.0,Pharmaceuticals,1001.7610966165917,Outdoor,4.364408658816059,1.1414142598492218,Medium,8.039787770194806,3.6808415035851736,Maximum,High Seasonality,Low,32236.361641753734
12525.0,317.0,Pharmaceuticals,703.7938721700709,Refrigerated,6.931941300191384,2.7109681706041764,High,2.8364041764051926,3.1277915652059587,Basic,High Seasonality,Medium,34874.434905654045
24380.0,171.0,Food,4405.029072545497,Refrigerated,3.097276872516651,1.2153097548725391,,1.6953943950289583,4.008639303355715,High,Seasonal,Low,41845.39406845305
39036.0,287.0,,3286.4327947652996,Warehouse,3.0689835092664044,1.9022657043527873,Low,9.757068521801843,1.7198803156512352,High,Non-Seasonal,Low,14305.70453294612
11855.0,146.0,Electronics,360.45250984110055,Warehouse,2.3453897058772477,0.6497697531572684,High,1.9480242169281867,3.9510680323484273,Maximum,Seasonal,High,14516.950699046865
24118.0,28.0,Automotive,,Outdoor,5.205425129134641,2.0590656674793655,High,3.565003515462735,2.0176859492283126,High,Seasonal,Medium,20835.91738981288
9472.0,137.0,Food,1094.1147675257218,Warehouse,9.994773997715452,1.9943875723589657,Low,4.020934911448421,3.6234202102869615,Maximum,High Seasonality,Medium,43912.07782758862
31310.0,341.0,Pharmaceuticals,115.28755449034044,Climate Controlled,,1.1961726474008434,Low,5.7189072497905675,1.2001977171881983,,Seasonal,High,1600.3733076036292
24488.0,166.0,Food,3889.6473150755182,Climate Controlled,10.489708731146548,2.5301431500040303,Medium,7.670687372191691,0.23500794898916338,Basic,Seasonal,High,8517.811750587565
22349.0,53.0,Automotive,659.3226576652324,Outdoor,6.4430011094474935,2.0649389663277264,Medium,4.080626671202053,0.9082449575637437,Standard,Seasonal,Low,4950.078025043101
1180.0,89.0,Electronics,,Warehouse,6.740420354815038,1.8643538058938516,High,7.212400556838917,4.276073727086057,Standard,High Seasonality,Medium,25188.77451064886
43032.0,23.0,Pharmaceuticals,3724.594870643066,Warehouse,3.63992542835286,1.9215850876932876,Medium,5.9165373246579405,3.497671018759865,Maximum,High Seasonality,High,32008.79377928547
48201.0,173.0,Electronics,2575.417765622222,Warehouse,2.9876266660417374,2.405518237923331,Medium,8.470679968386513,1.484418909557741,Basic,High Seasonality,Medium,32352.691518382595
28019.0,211.0,Pharmaceuticals,,Climate Controlled,8.749634141998225,2.1404654976385467,High,0.7101480751980724,0.25809709991800167,Maximum,Seasonal,High,32651.106550886147
41675.0,284.0,Automotive,1543.7489173316824,Warehouse,8.439719502587272,2.911325415139722,Medium,4.8293653399047,2.1359244343155694,Maximum,,Medium,681.3319669591122
